poi_id,name,latitude,longitude,poi_type,category_detail,vibe,avg_cost,simulated_rating,dwell_time_minutes,popularity_score,opening_time,closing_time,time_block_suitability,is_central,recommendation_score
575,Circle K,10.776994,106.70474,Shopping,shop:convenience,Local,194827,3.71,28,0.623,06:00,22:00,afternoon|evening|morning,1,0.639217003847601
576,Nhà Hàng Golden Elephant,10.776953,106.704788,Food_Dining,restaurant:thai,Local,252449,4.14,55,0.694,06:00,22:00,afternoon|evening|morning,1,0.7018471591078909
577,MIT rooftop bistro,10.773659,106.705478,Food_Dining,restaurant,Luxury,399243,4.05,113,0.793,11:00,22:00,evening,1,0.7397443385174343
578,Nhà Hàng Pháp La Fourchette,10.773855,106.705657,Food_Dining,restaurant:french,Local,241119,4.3,55,0.523,06:00,22:00,afternoon|evening|morning,1,0.628250514199969
579,Nhà Hàng Temple Club,10.773258,106.701762,Food_Dining,restaurant:vietnamese,Local,371783,3.98,64,0.561,06:00,22:00,afternoon|evening|morning,1,0.6199246590846275
580,Nhà Hàn 3T Quán Nướng,10.773281,106.701796,Food_Dining,restaurant:barbecue,Party,395407,3.67,99,0.686,18:00,02:00,night,1,0.6604079594314008
581,Nhà Hàng Hương Lài,10.77734,106.700248,Food_Dining,restaurant:vietnamese,Local,325991,4.24,119,0.578,06:00,22:00,afternoon|evening|morning,1,0.6467554000834815
582,Tara & Kys Art Gallery,10.776407,106.704865,Culture_History,other,Local,179083,3.98,58,0.611,06:00,22:00,afternoon|evening|morning,1,0.6518778347184299
583,Phòng Tranh Lệ Xuân,10.776252,106.704699,Shopping,shop:art,Local,192246,3.58,57,0.617,06:00,22:00,afternoon|evening|morning,1,0.6264924379802438
584,Nhà Hàng Saigon Garden,10.775523,106.702529,Food_Dining,restaurant,Local,279255,4.73,76,0.594,06:00,22:00,afternoon|evening|morning,1,0.6917265710994833
585,Tous les Jours,10.774084,106.700522,Food_Dining,cafe,Chill,113205,4.25,28,0.763,07:00,23:00,afternoon|evening,1,0.750372849540418
586,The Workshop Coffee,10.773406,106.705539,Food_Dining,cafe,Chill,60222,4.16,23,0.519,07:00,23:00,afternoon|evening,1,0.6245852265568612
587,Nhà Hàng The Elbow Room,10.771263,106.702419,Food_Dining,restaurant:american;pasta,Local,211468,4.6,87,0.691,06:00,22:00,afternoon|evening|morning,1,0.7331027135899617
588,Nhà Hàng L'usine,10.773101,106.69946,Food_Dining,restaurant,Local,330978,3.92,102,0.618,06:00,22:00,afternoon|evening|morning,1,0.6445966669330876
589,Chả Cá Lã Vọng,10.773666,106.702566,Food_Dining,restaurant,Local,256425,4.1,45,0.545,06:00,22:00,afternoon|evening|morning,1,0.6249503292221649
590,Cà Phê La Fenetre Soleil,10.7774,106.700346,Food_Dining,cafe,Chill,64347,4.12,28,0.71,07:00,23:00,afternoon|evening,1,0.7166424945676296
591,Sen Spa,10.776961,106.705347,Shopping,shop:beauty,Local,175746,4.61,74,0.728,06:00,22:00,afternoon|evening|morning,1,0.7538494860578113
592,Du Lịch Fiditour,10.773972,106.701862,Shopping,shop:travel_agency,Local,39174,4.63,69,0.635,06:00,22:00,afternoon|evening|morning,1,0.7139268117050075
593,Chuck's Burgers,10.775123,106.700649,Food_Dining,fast_food,Local,58296,4.19,50,0.784,06:00,22:00,afternoon|evening|morning,1,0.757227911215046
594,Quán Rockbar,10.771579,106.70216,Food_Dining,bar,Party,125704,3.53,49,0.594,18:00,02:00,night,1,0.6157425900325968
595,Café Runam,10.774346,106.703905,Food_Dining,cafe,Chill,54098,4.77,35,0.641,07:00,23:00,afternoon|evening,1,0.7278501751111989
596,Ngon Asian,10.773464,106.703829,Food_Dining,restaurant:chinese;japanese;thai;vietnamese,Local,338366,4.76,65,0.72,06:00,22:00,afternoon|evening|morning,1,0.7547564260462845
597,Quán Game On Sports Pub,10.772898,106.703329,Food_Dining,bar,Party,74980,4.76,76,0.522,18:00,02:00,night,1,0.6668772729465605
598,Jake's BBQ,10.771583,106.70227,Food_Dining,restaurant,Local,327667,3.57,88,0.595,06:00,22:00,afternoon|evening|morning,1,0.6091886238014842
599,Takashimaya,10.77315,106.700535,Shopping,shop:department_store,Local,179351,3.75,64,0.749,06:00,22:00,afternoon|evening|morning,1,0.7043830959128142
600,POI_4550634342,10.77212,106.70403,Food_Dining,fast_food,Local,83548,4.66,60,0.635,06:00,22:00,afternoon|evening|morning,1,0.714672759852037
601,Trà Sữa R&B,10.772146,106.704089,Food_Dining,cafe,Chill,73185,3.79,68,0.667,07:00,23:00,afternoon|evening,1,0.6708377463295416
602,Sky Bistro,10.77515,106.700509,Food_Dining,restaurant,Local,190136,3.77,112,0.51,06:00,22:00,afternoon|evening|morning,1,0.5851051756198904
603,Cửa Hàng Thời Trang Luis Vuitton,10.775931,106.703029,Shopping,shop:clothes,Local,161829,3.96,55,0.677,06:00,22:00,afternoon|evening|morning,1,0.6840468111440332
604,Ha Phuong Hand Embroidery,10.774985,106.69979,Shopping,shop:gift,Local,120943,4.36,70,0.512,06:00,22:00,afternoon|evening|morning,1,0.6308563473141438
605,Tiệm Spa Miu Miu 4,10.772178,106.703999,Shopping,shop:massage,Local,83001,4.38,70,0.522,06:00,22:00,afternoon|evening|morning,1,0.6385976911436094
606,Nhà Hàng Cơm Nhà Homemade Meals,10.775873,106.70343,Food_Dining,restaurant,Local,208879,4.75,81,0.77,06:00,22:00,afternoon|evening|morning,1,0.7831757621343576
607,Cà Phê Nest By AIA,10.771555,106.704296,Food_Dining,cafe,Chill,49595,3.75,77,0.519,07:00,23:00,afternoon|evening,1,0.5949366075640519
608,Nhà Hàng Tokyo Deli,10.773473,106.705375,Food_Dining,restaurant,Local,376053,3.96,59,0.714,06:00,22:00,afternoon|evening|morning,1,0.6947209400796897
609,Shin Coffee,10.774565,106.705342,Food_Dining,cafe,Chill,83050,3.99,47,0.769,07:00,23:00,afternoon|evening,1,0.7358020919886069
610,Ngon Sushi,10.773277,106.705386,Food_Dining,restaurant,Local,280573,3.93,84,0.637,06:00,22:00,afternoon|evening|morning,1,0.65703754648095
611,POI_4611075890,10.773799,106.70025,Culture_History,attraction,Romantic,185851,3.58,83,0.789,17:00,23:30,evening|night,1,0.7125206164879025
612,Du Lịch Nam Trip,10.77569,106.704925,Shopping,shop:travel_agency,Local,109333,3.69,57,0.745,06:00,22:00,afternoon|evening|morning,1,0.7008932729041886
613,Quán Bar Piu Piu,10.777312,106.704155,Food_Dining,bar,Party,97536,4.77,47,0.628,18:00,02:00,night,1,0.7203205213925479
614,Ngoc Chau Garden,10.773107,106.70339,Food_Dining,restaurant,Local,341337,4.7,98,0.766,06:00,22:00,afternoon|evening|morning,1,0.772517804714189
615,Relish & Sons,10.776381,106.705025,Food_Dining,restaurant:burger,Local,360765,4.72,109,0.792,06:00,22:00,afternoon|evening|morning,1,0.7858886030969561
616,Mountain Retreat,10.774446,106.700675,Food_Dining,restaurant:vietnamese,Local,377186,3.83,79,0.756,06:00,22:00,afternoon|evening|morning,1,0.7059967825593282
617,Giặt Ủi Tricia & Verona,10.7759,106.704561,Shopping,shop:laundry,Local,68248,3.69,71,0.674,06:00,22:00,afternoon|evening|morning,1,0.6666333235800584
618,roof top bar,10.772583,106.702501,Food_Dining,bar,Party,142018,3.61,81,0.596,18:00,02:00,night,1,0.6209133164783003
619,Cửa Hàng Giày Dép Trần Quốc Lân,10.77526,106.699967,Shopping,shop:shoes,Local,51085,3.8,60,0.641,06:00,22:00,afternoon|evening|morning,1,0.6587663245037427
620,Fahasa Book Store,10.773718,106.700127,Shopping,shop:books,Local,41124,4.7,55,0.794,06:00,22:00,afternoon|evening|morning,1,0.7983017828113348
621,Cuba la Casa del Mojito,10.777279,106.699397,Food_Dining,bar,Party,80687,4.62,33,0.59,18:00,02:00,night,1,0.6918752676259551
622,E-Paso Coffee,10.77276,106.701763,Food_Dining,cafe,Chill,96774,3.94,66,0.779,07:00,23:00,afternoon|evening,1,0.7363026077689669
623,Homefood Market und Bistro,10.772062,106.702083,Food_Dining,cafe,Chill,118932,4.53,20,0.792,07:00,23:00,afternoon|evening,1,0.7843735618286446
624,Thi's Market,10.771799,106.70412,Shopping,shop:supermarket,Local,92364,3.62,97,0.743,06:00,22:00,afternoon|evening|morning,1,0.6945783392692567
625,POI_4877118421,10.772907,106.699952,Shopping,shop:gift,Local,40461,3.85,88,0.746,06:00,22:00,afternoon|evening|morning,1,0.7142122175130534
626,Rio Coffee,10.772417,106.703726,Food_Dining,cafe,Chill,97253,3.67,77,0.559,07:00,23:00,afternoon|evening,1,0.6075703763264773
627,B3: Steakhouse and Craft Beer,10.775179,106.702861,Food_Dining,bar,Party,168164,4.27,67,0.524,18:00,02:00,night,1,0.6305621575262347
628,Cửa Hàng Mắt Kính Việt Quang,10.776947,106.699959,Shopping,shop:optician,Local,139150,4.76,79,0.63,06:00,22:00,afternoon|evening|morning,1,0.7166775992044327
629,Trà Sữa Bobapop,10.772827,106.702768,Food_Dining,cafe,Chill,105853,3.6,76,0.77,07:00,23:00,afternoon|evening,1,0.7074983256810845
630,Layla Bar,10.775022,106.703127,Food_Dining,bar,Party,73697,4.38,49,0.612,18:00,02:00,night,1,0.6859183049950236
631,Nhà Hàng Poki Grill,10.772439,106.70377,Food_Dining,restaurant:korean,Local,274246,3.54,74,0.718,06:00,22:00,afternoon|evening|morning,1,0.6706347488952228
632,POI_5116719014,10.774263,106.703878,Shopping,shop:shoes,Local,71288,4.42,87,0.598,06:00,22:00,afternoon|evening|morning,1,0.6792241467380051
633,Quán Bar Code,10.774516,106.703885,Food_Dining,bar,Party,160220,3.92,32,0.593,18:00,02:00,night,1,0.6416853782245215
634,Cà Phê Ben House,10.773602,106.702439,Food_Dining,cafe,Chill,48074,4.07,68,0.504,07:00,23:00,afternoon|evening,1,0.6100924517661284
635,Camera Vînh Hùng,10.773604,106.702475,Shopping,shop:photo,Local,147883,4.49,44,0.547,06:00,22:00,afternoon|evening|morning,1,0.657082423714783
636,POI_5134725714,10.773612,106.702508,Shopping,shop:bakery,Local,182563,3.69,83,0.731,06:00,22:00,afternoon|evening|morning,1,0.690624695775153
637,Cửa Hàng Trang Sức Tissot,10.77371,106.70312,Shopping,shop:jewelry,Local,43396,4.49,44,0.649,06:00,22:00,afternoon|evening|morning,1,0.7116240131716289
638,Cửa Hàng Humidor,10.77368,106.703093,Shopping,shop:yes,Local,107283,4.67,63,0.779,06:00,22:00,afternoon|evening|morning,1,0.7861694425731682
639,Cà Phê Masstige,10.773428,106.702821,Food_Dining,cafe,Chill,57625,4.38,49,0.672,07:00,23:00,afternoon|evening,1,0.7155696055502052
640,Circle K,10.773232,106.703324,Shopping,shop:convenience,Local,35592,4.0,84,0.543,06:00,22:00,afternoon|evening|morning,1,0.6238555641947333
641,Quán Ăn Cô Tấm,10.771968,106.703716,Food_Dining,restaurant,Local,279597,3.5,115,0.753,06:00,22:00,afternoon|evening|morning,1,0.684021939711237
642,Cửa Hàng Dung,10.771933,106.703745,Shopping,shop:yes,Local,170785,3.88,66,0.674,06:00,22:00,afternoon|evening|morning,1,0.676363014285408
643,POI_5134726835,10.772361,106.704379,Food_Dining,bar,Party,182687,4.5,35,0.618,18:00,02:00,night,1,0.6937553472243913
644,Quán Bar Hoppy Juice,10.772498,106.704516,Food_Dining,bar,Party,155870,4.44,29,0.597,18:00,02:00,night,1,0.6802200077818106
645,POI_5134726839,10.772529,106.704567,Food_Dining,cafe,Chill,75214,4.51,26,0.504,07:00,23:00,afternoon|evening,1,0.6409364116726157
646,Cà Phê Donna,10.775252,106.702555,Food_Dining,cafe,Chill,76066,4.24,29,0.562,07:00,23:00,afternoon|evening,1,0.6508620414736912
647,POI_5147394923,10.771673,106.700526,Shopping,shop:tobacco,Local,98232,4.33,35,0.558,06:00,22:00,afternoon|evening|morning,1,0.6533938415723644
648,Nhà Hàng Secret Garden,10.777323,106.699826,Food_Dining,restaurant,Local,300430,4.58,87,0.733,06:00,22:00,afternoon|evening|morning,1,0.7494420782622094
649,Tiệm Spa Blue Moon,10.774754,106.704453,Shopping,shop:massage,Local,66948,4.48,48,0.593,06:00,22:00,afternoon|evening|morning,1,0.6820894059853739
650,The Racha Room,10.776267,106.705253,Food_Dining,restaurant,Local,323010,3.64,69,0.565,06:00,22:00,afternoon|evening|morning,1,0.5997974281365395
651,Couleurs d'Asie by Réhahn,10.775748,106.703219,Shopping,shop:photo,Local,31101,4.78,81,0.725,06:00,22:00,afternoon|evening|morning,1,0.7692093430306441
652,Bason Café,10.774651,106.705461,Food_Dining,cafe,Chill,63169,3.67,83,0.706,07:00,23:00,afternoon|evening,1,0.6818568444999058
653,Cà Phê Terrace,10.77186,106.704138,Shopping,shop:coffee,Chill,166237,3.5,30,0.649,07:00,23:00,afternoon|evening,1,0.6392820847444622
654,Sushi World,10.773322,106.702184,Food_Dining,restaurant:japanese;sushi,Local,469484,4.52,85,0.529,06:00,22:00,afternoon|evening|morning,1,0.6376548790894845
655,Nước Ép Trái Cây Hurom,10.771141,106.703209,Food_Dining,cafe,Chill,39330,3.74,80,0.769,07:00,23:00,afternoon|evening,1,0.7190501496663577
656,Poke Saigon,10.774073,106.70411,Food_Dining,cafe,Chill,73632,4.14,23,0.712,07:00,23:00,afternoon|evening,1,0.7188398535038578
657,The Old Compass Cafe and Bar,10.774992,106.700598,Food_Dining,cafe,Chill,106140,4.52,35,0.564,07:00,23:00,afternoon|evening,1,0.6701747288668475
658,Nhà Hàng Grand Castella,10.771943,106.703816,Food_Dining,restaurant,Local,196786,3.52,82,0.517,06:00,22:00,afternoon|evening|morning,1,0.571681740042137
659,Nhà Hàng Zone 87,10.773279,106.703832,Food_Dining,restaurant,Local,150871,4.7,112,0.616,06:00,22:00,afternoon|evening|morning,1,0.7042484012383499
660,artbook store,10.774051,106.700496,Shopping,shop:books,Local,56014,4.08,21,0.587,06:00,22:00,afternoon|evening|morning,1,0.6522544235695691
661,Nhà Hàng Cocochin,10.773299,106.704111,Food_Dining,restaurant,Local,265644,4.21,81,0.79,06:00,22:00,afternoon|evening|morning,1,0.7534059065904193
662,Cafés & Boutiques,10.774075,106.704138,Food_Dining,cafe,Chill,52026,3.96,83,0.526,07:00,23:00,afternoon|evening,1,0.6128435023651188
663,Cửa Hàng Thời Trang Ginkgo,10.772904,106.69937,Shopping,shop:clothes,Local,47457,4.11,22,0.588,06:00,22:00,afternoon|evening|morning,1,0.6551250247939989
664,Nhà Hàng The Racha Room,10.775901,106.705138,Food_Dining,restaurant,Local,386394,4.1,66,0.711,06:00,22:00,afternoon|evening|morning,1,0.702450498993655
665,Cộng Cà Phê,10.776133,106.705427,Food_Dining,cafe,Chill,38327,3.8,56,0.555,07:00,23:00,afternoon|evening,1,0.6173080787394085
666,Nhà Hàng Anan,10.771437,106.703042,Food_Dining,restaurant,Local,317818,4.13,76,0.696,06:00,22:00,afternoon|evening|morning,1,0.6992616465742917
667,Saigon Grill Restaurant,10.776926,106.699304,Food_Dining,restaurant,Local,173657,4.22,61,0.779,06:00,22:00,afternoon|evening|morning,1,0.7524216997137267
668,Aman Saigon,10.77206,106.702874,Food_Dining,restaurant,Local,210266,4.62,97,0.614,06:00,22:00,afternoon|evening|morning,1,0.6959303655902551
669,Cà Phê L’amant,10.773099,106.705223,Food_Dining,cafe,Chill,99937,4.2,27,0.67,07:00,23:00,afternoon|evening,1,0.7010674231482701
670,Circle K,10.773519,106.702125,Shopping,shop:convenience,Local,105719,3.54,80,0.763,06:00,22:00,afternoon|evening|morning,1,0.6989137928040816
671,Du Lịch Les Rives Authentic River Experience,10.775373,106.702419,Shopping,shop:travel_agency,Local,118691,3.81,89,0.749,06:00,22:00,afternoon|evening|morning,1,0.7100963942009826
672,Nhà Hàng Gaxeo Chicken,10.773475,106.70278,Food_Dining,restaurant:chicken,Local,244744,4.08,93,0.678,06:00,22:00,afternoon|evening|morning,1,0.6889755382118304
673,PNJ,10.777274,106.702198,Shopping,shop:jewelry,Local,56800,4.8,67,0.626,06:00,22:00,afternoon|evening|morning,1,0.7207362944426592
674,PNJ,10.773697,106.701051,Shopping,shop:jewelry,Local,84063,3.8,79,0.795,06:00,22:00,afternoon|evening|morning,1,0.7338047606331668
675,The Coffee Bean & Tea Leaf,10.771816,106.704635,Food_Dining,cafe,Chill,52030,3.98,77,0.594,07:00,23:00,afternoon|evening,1,0.648266862769537
676,The Coffee Bean & Tea Leaf,10.773504,106.703873,Food_Dining,cafe,Chill,72610,4.62,61,0.654,07:00,23:00,afternoon|evening,1,0.7225168926515081
677,The Coffee Bean & Tea Leaf,10.777277,106.704149,Food_Dining,cafe,Chill,62164,4.43,72,0.603,07:00,23:00,afternoon|evening,1,0.6839364497362184
678,Cửa Hàng Saigon Heritage Spa,10.776904,106.704647,Shopping,shop:beauty,Local,114016,4.09,55,0.673,06:00,22:00,afternoon|evening|morning,1,0.6928432316881263
679,Thuy design house,10.777077,106.702173,Shopping,shop:clothes,Local,70825,4.7,75,0.752,06:00,22:00,afternoon|evening|morning,1,0.7758059140133887
680,Nhà Hàng Miyama,10.773648,106.70092,Food_Dining,restaurant:japanese,Local,547754,4.44,61,0.749,06:00,22:00,afternoon|evening|morning,1,0.7394726898016292
681,POI_5743013321,10.774279,106.699792,Shopping,shop:supermarket,Local,99650,3.56,116,0.798,06:00,22:00,afternoon|evening|morning,1,0.7170237541338433
682,Saigon Skydeck,10.771718,106.704528,Culture_History,attraction,Romantic,151878,3.78,32,0.665,17:00,23:30,evening|night,1,0.6672641690647301
683,Nhà Hàng Nướng Phổ Đình,10.772251,106.700468,Food_Dining,restaurant,Local,339443,4.13,96,0.718,06:00,22:00,afternoon|evening|morning,1,0.7089240844739518
684,Peachtea Tra Dao Stop,10.777083,106.703506,Food_Dining,fast_food,Local,58292,4.01,29,0.545,06:00,22:00,afternoon|evening|morning,1,0.6261636755752631
685,POI_5856792738,10.774588,106.70456,Food_Dining,restaurant,Local,299136,4.4,46,0.606,06:00,22:00,afternoon|evening|morning,1,0.6747325441201649
686,Nhà Hàng Warda,10.774504,106.70437,Food_Dining,restaurant:lebanese,Local,237371,4.18,116,0.532,06:00,22:00,afternoon|evening|morning,1,0.6229061555780762
687,Thinker&Dreamer Coffee,10.774822,106.701057,Food_Dining,cafe,Chill,83003,3.61,62,0.767,07:00,23:00,afternoon|evening,1,0.7078783462894127
688,Drago Specialty Coffee,10.772281,106.704234,Food_Dining,cafe,Chill,88240,4.73,84,0.605,07:00,23:00,afternoon|evening,1,0.7046368831002435
689,Thực Phẩm Hữu Cơ An Toàn - Nam An,10.773119,106.700758,Shopping,shop:supermarket,Local,75780,4.57,118,0.649,06:00,22:00,afternoon|evening|morning,1,0.7141312502257481
690,Starbucks,10.771941,106.704713,Food_Dining,cafe,Chill,96428,4.73,23,0.72,07:00,23:00,afternoon|evening,1,0.7632065281167466
691,Secret Cottage,10.775262,106.703225,Food_Dining,restaurant,Local,250530,3.79,104,0.719,06:00,22:00,afternoon|evening|morning,1,0.688658068482402
692,Cà Phê Saigon Roastery,10.775667,106.703329,Shopping,shop:coffee,Chill,49872,4.04,29,0.575,07:00,23:00,afternoon|evening,1,0.6443103646085352
693,Cửa Hàng Cà Phê The Workshop,10.773442,106.704823,Shopping,shop:coffee,Chill,86320,3.89,28,0.636,07:00,23:00,afternoon|evening,1,0.6629470058048657
694,Phat’s Dumpling House (2nd floor),10.776361,106.70507,Food_Dining,restaurant:vietnamese,Local,337675,3.54,97,0.553,06:00,22:00,afternoon|evening|morning,1,0.5855882271707229
695,Nhà Hàng Poke Saigon,10.777288,106.700064,Food_Dining,restaurant:poke;hawaiian,Local,295928,4.44,116,0.572,06:00,22:00,afternoon|evening|morning,1,0.6588831831930941
696,Nhà Hàng Secret Cottage Café Dining,10.775224,106.703325,Food_Dining,restaurant,Local,345973,3.85,73,0.793,06:00,22:00,afternoon|evening|morning,1,0.7270987964761679
697,Saigon Steak 123,10.772483,106.699602,Food_Dining,cafe,Chill,81453,4.72,35,0.71,07:00,23:00,afternoon|evening,1,0.75774213283111
698,FamilyMart,10.771374,106.702354,Shopping,shop:convenience,Local,46806,4.09,60,0.542,06:00,22:00,afternoon|evening|morning,1,0.6298605836747166
699,Nhà Hàng Gánh,10.777235,106.704249,Food_Dining,restaurant:vietnamese,Local,393759,4.19,77,0.753,06:00,22:00,afternoon|evening|morning,1,0.7291048837851455
700,POI_6315351597,10.77335,106.699692,Shopping,shop:jewelry,Local,132848,3.8,63,0.648,06:00,22:00,afternoon|evening|morning,1,0.659252611190372
701,POI_6315352814,10.773868,106.699193,Food_Dining,restaurant,Local,335580,4.36,50,0.505,06:00,22:00,afternoon|evening|morning,1,0.6202155373449616
702,POI_6315352819,10.775714,106.702704,Shopping,shop:travel_agency,Local,193470,4.07,57,0.665,06:00,22:00,afternoon|evening|morning,1,0.6845668906040593
703,POI_6315352821,10.775199,106.701431,Shopping,shop:clothes,Local,188452,4.37,48,0.53,06:00,22:00,afternoon|evening|morning,1,0.6386805227908713
704,Cửa Hàng Máy Tính Halo,10.772574,106.701992,Shopping,shop:computer,Local,100098,4.3,39,0.7,06:00,22:00,afternoon|evening|morning,1,0.7218615928186694
705,Trung Nguyên Coffee,10.773612,106.700045,Food_Dining,cafe,Chill,72391,4.28,79,0.742,07:00,23:00,afternoon|evening,1,0.742144225999368
706,Highlands Coffee,10.775467,106.699461,Food_Dining,cafe,Chill,32982,4.27,77,0.601,07:00,23:00,afternoon|evening,1,0.6726732770763916
707,POI_6315672846,10.777046,106.700116,Food_Dining,cafe,Chill,75123,3.85,65,0.738,07:00,23:00,afternoon|evening,1,0.7103931336321707
708,POI_6315672847,10.775499,106.700428,Shopping,shop:clothes,Local,53016,4.21,31,0.544,06:00,22:00,afternoon|evening|morning,1,0.6397611510698585
709,YvesRoche,10.776635,106.705102,Shopping,shop:beauty,Local,75210,3.99,37,0.52,06:00,22:00,afternoon|evening|morning,1,0.6115058741219217
710,Cà Phê Koi Thé,10.773245,106.701697,Food_Dining,cafe,Chill,84134,3.99,28,0.638,07:00,23:00,afternoon|evening,1,0.6709977718789392
711,Food stalls,10.771703,106.700437,Food_Dining,restaurant,Local,322605,4.58,58,0.747,06:00,22:00,afternoon|evening|morning,1,0.7563752449031127
712,POI_6315680999,10.771135,106.702707,Food_Dining,cafe,Chill,89711,4.0,74,0.665,07:00,23:00,afternoon|evening,1,0.6837557157377842
713,Katinat,10.771146,106.702526,Food_Dining,cafe,Chill,52602,4.14,55,0.669,07:00,23:00,afternoon|evening,1,0.6973413804390982
714,Chanel,10.775468,106.70168,Shopping,shop:beauty,Local,79201,3.69,21,0.529,06:00,22:00,afternoon|evening|morning,1,0.595307313375667
715,Circle K,10.775126,106.70284,Shopping,shop:convenience,Local,70156,3.93,55,0.561,06:00,22:00,afternoon|evening|morning,1,0.6274487004444267
716,POI_6318125522,10.771643,106.705164,Shopping,shop:wine,Local,70810,4.59,75,0.755,06:00,22:00,afternoon|evening|morning,1,0.7696258229676545
717,Kissho,10.773226,106.705035,Food_Dining,restaurant,Local,162314,4.41,102,0.698,06:00,22:00,afternoon|evening|morning,1,0.7246961621994867
718,Hem12,10.772915,106.705377,Food_Dining,restaurant,Local,331842,3.63,107,0.558,06:00,22:00,afternoon|evening|morning,1,0.5943127948743745
719,Mon,10.771557,106.705126,Food_Dining,restaurant,Local,356698,3.71,76,0.597,06:00,22:00,afternoon|evening|morning,1,0.6192386293214205
720,Saigon Garden,10.773033,106.703414,Food_Dining,cafe,Chill,109400,3.61,84,0.685,07:00,23:00,afternoon|evening,1,0.6655253949429931
721,Quán Bar The First,10.773461,106.703429,Food_Dining,bar,Party,149486,4.39,76,0.56,18:00,02:00,night,1,0.6573079325306644
722,Cửa Hàng Kẹo Ding Fung,10.773274,106.70327,Shopping,shop:confectionery,Local,154706,4.2,29,0.576,06:00,22:00,afternoon|evening|morning,1,0.6514248275560487
723,POI_6318167688,10.771621,106.705451,Food_Dining,restaurant,Local,290401,3.51,64,0.538,06:00,22:00,afternoon|evening|morning,1,0.5785671135833467
724,Cà Phê Share Tea,10.773676,106.703659,Food_Dining,cafe,Chill,97601,4.19,59,0.56,07:00,23:00,afternoon|evening,1,0.6448300376920916
725,POI_6319111496,10.771153,106.702905,Shopping,shop:confectionery,Local,62450,4.3,88,0.628,06:00,22:00,afternoon|evening|morning,1,0.6860765080589254
726,POI_6337086685,10.774473,106.704025,Shopping,shop:furniture,Local,132480,3.59,55,0.599,06:00,22:00,afternoon|evening|morning,1,0.6204114539726517
727,POI_6339272285,10.771716,106.704964,Food_Dining,restaurant,Local,256698,4.17,57,0.796,06:00,22:00,afternoon|evening|morning,1,0.7545445647122024
728,Authentique,10.774564,106.704258,Shopping,shop:furniture,Local,192377,4.67,26,0.767,06:00,22:00,afternoon|evening|morning,1,0.7781115979634657
729,Thinker & Dreamer,10.77474,106.701108,Outdoor,other,Local,156975,4.18,84,0.52,06:00,22:00,afternoon|evening|morning,1,0.620625080630593
730,The Other Place,10.772004,106.703285,Food_Dining,restaurant,Local,308505,4.21,82,0.715,06:00,22:00,afternoon|evening|morning,1,0.7144892300348686
731,Cà Phê The Central,10.774542,106.702737,Food_Dining,cafe,Chill,115950,3.6,72,0.596,07:00,23:00,afternoon|evening,1,0.6205718633854784
732,Nhà Hàng Shamoji,10.77457,106.70269,Food_Dining,restaurant,Local,221869,3.95,67,0.739,06:00,22:00,afternoon|evening|morning,1,0.7117734213989959
733,Little streetfood stall - Broken Rice with steak (25.000 Dong),10.777081,106.699738,Food_Dining,restaurant,Local,387960,4.1,56,0.635,06:00,22:00,afternoon|evening|morning,1,0.6647879711426996
734,Cửa Hàng Rượu Red Apron Fine,10.775384,106.700506,Shopping,shop:wine,Local,101323,3.72,38,0.772,06:00,22:00,afternoon|evening|morning,1,0.7172067818268688
735,Fox Bar,10.771854,106.702183,Food_Dining,bar,Party,57412,3.92,68,0.507,18:00,02:00,night,1,0.6015875542641891
736,Cửa Hàng Thời Trang An Phước,10.773427,106.700619,Shopping,shop:clothes,Local,65071,4.33,85,0.515,06:00,22:00,afternoon|evening|morning,1,0.6318658163148126
737,Cửa Hàng Thời Trang An Phước,10.77423,106.704016,Shopping,shop:clothes,Local,65936,4.63,58,0.763,06:00,22:00,afternoon|evening|morning,1,0.7770159168325104
738,Cửa Hàng Thời Trang An Phước,10.774863,106.700928,Shopping,shop:clothes,Local,42355,3.54,35,0.66,06:00,22:00,afternoon|evening|morning,1,0.6510376220205445
739,The Mach House,10.775207,106.700602,Food_Dining,restaurant,Local,316078,4.17,88,0.723,06:00,22:00,afternoon|evening|morning,1,0.7152500186312631
740,Vo Roof Garden,10.774177,106.704014,Food_Dining,restaurant,Local,360862,4.21,57,0.694,06:00,22:00,afternoon|evening|morning,1,0.7028068630144507
741,POI_6898420085,10.775389,106.703643,Shopping,shop:variety_store,Local,77192,4.46,62,0.563,06:00,22:00,afternoon|evening|morning,1,0.6650197263433757
742,CGV,10.77477,106.700733,Entertainment_Leisure,cinema,Family,38640,3.57,120,0.768,09:00,21:30,afternoon|morning,1,0.7719980029505974
743,King BBQ Buffet,10.772542,106.703693,Food_Dining,restaurant,Local,366708,3.57,58,0.627,06:00,22:00,afternoon|evening|morning,1,0.624512199721396
744,Firkin,10.775949,106.705199,Food_Dining,bar,Party,86352,3.64,51,0.688,18:00,02:00,night,1,0.671604671068204
745,Alley50 Saigon,10.775029,106.704562,Food_Dining,bar,Party,110459,4.59,41,0.723,18:00,02:00,night,1,0.7547660846479448
746,Cà Phê Share Tea,10.773276,106.701672,Food_Dining,cafe,Chill,42437,4.74,40,0.572,07:00,23:00,afternoon|evening,1,0.691669762622829
747,Malt,10.775582,106.704971,Food_Dining,bar,Party,124126,3.87,28,0.546,18:00,02:00,night,1,0.6161792301392848
