poi_id,name,latitude,longitude,poi_type,category_detail,vibe,avg_cost,simulated_rating,dwell_time_minutes,popularity_score,opening_time,closing_time,time_block_suitability,is_central,recommendation_score
376,shimmer silver jewelry,10.772146,106.694317,Shopping,shop:jewelry,Local,181440,4.74,75,0.752,06:00,22:00,morning|afternoon|evening,1,
377,Nhà Hàng Thái Hjh Basiroh,10.771755,106.696943,Food_Dining,restaurant:thai,Local,284241,3.75,50,0.546,06:00,22:00,morning|afternoon|evening,1,
378,Nhà Hàng The Daun,10.771372,106.696842,Food_Dining,restaurant,Local,218103,4.03,105,0.567,06:00,22:00,morning|afternoon|evening,1,
379,Cà Phê Amazing,10.773266,106.699071,Food_Dining,cafe,Chill,38054,3.53,85,0.621,07:00,23:00,afternoon|evening,1,
380,Quán Liberty Massage 45,10.773713,106.697313,Shopping,shop:massage,Local,93249,4.06,46,0.579,06:00,22:00,morning|afternoon|evening,1,
381,Quán Pub Zesty,10.772561,106.695736,Food_Dining,bar,Party,48861,4.13,56,0.561,18:00,02:00,night,1,
382,Cửa Hàng Giặt Ủi Số 75,10.774588,106.698389,Shopping,shop:laundry,Local,171392,3.82,40,0.74,06:00,22:00,morning|afternoon|evening,1,
383,Beauty Salon Lộc Thiên Ý,10.772158,106.695105,Shopping,shop:beauty,Local,79483,4.27,56,0.742,06:00,22:00,morning|afternoon|evening,1,
384,Circle K,10.77382,106.698871,Shopping,shop:convenience,Local,120798,3.85,61,0.576,06:00,22:00,morning|afternoon|evening,1,
385,Tiệm Massge & Spa May,10.772553,106.695084,Shopping,shop:massage,Local,194687,4.05,62,0.772,06:00,22:00,morning|afternoon|evening,1,
386,POI_6315288824,10.771339,106.696703,Shopping,shop:sports,Local,88032,3.77,62,0.542,06:00,22:00,morning|afternoon|evening,1,
387,Nhà Hàng Halal Amin,10.771677,106.696813,Food_Dining,restaurant,Local,398824,4.22,64,0.759,06:00,22:00,morning|afternoon|evening,1,
388,Lounge,10.773989,106.699037,Food_Dining,cafe,Chill,73041,3.63,71,0.657,07:00,23:00,afternoon|evening,1,
389,POI_6315351593,10.774284,106.698506,Shopping,shop:mobile_phone,Local,117209,4.04,34,0.508,06:00,22:00,morning|afternoon|evening,1,
390,POI_6315351598,10.772502,106.699064,Shopping,shop:travel_agency,Local,182608,4.38,50,0.761,06:00,22:00,morning|afternoon|evening,1,
391,POI_6315352816,10.777249,106.698426,Food_Dining,cafe,Chill,51871,4.25,88,0.708,07:00,23:00,afternoon|evening,1,
392,POI_6315388798,10.771773,106.692943,Shopping,shop:jewelry,Local,117045,4.13,25,0.747,06:00,22:00,morning|afternoon|evening,1,
393,POI_6315390451,10.773062,106.697742,Shopping,shop:florist,Local,91184,4.29,20,0.575,06:00,22:00,morning|afternoon|evening,1,
394,Vietnam Booking,10.773259,106.697683,Shopping,shop:travel_agency,Local,64723,4.02,23,0.589,06:00,22:00,morning|afternoon|evening,1,
395,POI_6315390453,10.773147,106.697862,Shopping,shop:clothes,Local,105497,3.72,22,0.512,06:00,22:00,morning|afternoon|evening,1,
396,POI_6315390454,10.773118,106.69813,Shopping,shop:florist,Local,37786,4.29,37,0.649,06:00,22:00,morning|afternoon|evening,1,
397,POI_6315671586,10.772894,106.698524,Shopping,shop:jewelry,Local,174889,3.62,60,0.638,06:00,22:00,morning|afternoon|evening,1,
398,POI_6315685107,10.773255,106.695045,Shopping,shop:books,Local,161884,4.43,88,0.713,06:00,22:00,morning|afternoon|evening,1,
399,Nhà Hàng Marukame Udon & Tempura,10.772889,106.695652,Food_Dining,restaurant,Local,283665,4.29,53,0.538,06:00,22:00,morning|afternoon|evening,1,
400,POI_6315685197,10.773076,106.695745,Shopping,shop:clothes,Local,79633,4.06,40,0.624,06:00,22:00,morning|afternoon|evening,1,
401,POI_6315685291,10.773221,106.695936,Shopping,shop:clothes,Local,185570,3.76,62,0.755,06:00,22:00,morning|afternoon|evening,1,
402,Sozvenir,10.772503,106.697183,Shopping,shop:gift,Local,163506,4.01,40,0.511,06:00,22:00,morning|afternoon|evening,1,
403,Circle K,10.773324,106.696254,Shopping,shop:convenience,Local,99770,4.62,76,0.723,06:00,22:00,morning|afternoon|evening,1,
404,POI_6315686290,10.77384,106.694641,Shopping,shop:motorcycle,Local,60683,3.7,31,0.626,06:00,22:00,morning|afternoon|evening,1,
405,Ministop,10.774104,106.697157,Shopping,shop:convenience,Local,111119,4.2,30,0.543,06:00,22:00,morning|afternoon|evening,1,
406,Nhà Hàng - Không Thể Thiếu Nhau,10.77705,106.697959,Food_Dining,restaurant,Local,369749,3.62,81,0.773,06:00,22:00,morning|afternoon|evening,1,
407,The drunken pot,10.771257,106.696029,Food_Dining,restaurant,Local,160477,4.32,96,0.736,06:00,22:00,morning|afternoon|evening,1,
408,POI_6315690596,10.771712,106.692711,Shopping,shop:clothes,Local,136444,4.65,32,0.519,06:00,22:00,morning|afternoon|evening,1,
409,Vegdys,10.771255,106.69617,Food_Dining,restaurant,Local,310519,3.58,67,0.526,06:00,22:00,morning|afternoon|evening,1,
410,POI_6318125510,10.771675,106.693566,Shopping,shop:motorcycle,Local,107721,3.66,35,0.699,06:00,22:00,morning|afternoon|evening,1,
411,TD Central Hotel,10.772461,106.695067,Culture_History,shop:supermarket,Local,78665,4.26,41,0.699,06:00,22:00,morning|afternoon|evening,1,
412,Inspirée Vintage,10.774673,106.698071,Shopping,shop:clothes,Local,111375,4.56,27,0.657,06:00,22:00,morning|afternoon|evening,1,
413,POI_6318161299,10.771633,106.6938,Shopping,shop:motorcycle,Local,67970,4.25,63,0.517,06:00,22:00,morning|afternoon|evening,1,
414,POI_6318163397,10.774598,106.697968,Shopping,shop:clothes,Local,35074,4.77,67,0.53,06:00,22:00,morning|afternoon|evening,1,
415,Tanpopo,10.772308,106.694765,Food_Dining,cafe,Chill,45063,4.13,75,0.7,07:00,23:00,afternoon|evening,1,
416,Cửa Hàng Pizza 4P's,10.773423,106.697693,Food_Dining,restaurant:italian;japanese,Local,706811,3.64,112,0.735,06:00,22:00,morning|afternoon|evening,1,
417,Nhà Hàng Italiani Homemade Pizza,10.771499,106.69342,Food_Dining,restaurant,Local,244090,4.43,58,0.509,06:00,22:00,morning|afternoon|evening,1,
418,POI_6345475485,10.77385,106.698098,Food_Dining,restaurant,Local,216523,4.7,119,0.639,06:00,22:00,morning|afternoon|evening,1,
419,Scarab Saigon,10.774435,106.698491,Food_Dining,cafe,Chill,37984,4.11,60,0.717,07:00,23:00,afternoon|evening,1,
420,Pizza 4p‘s,10.773282,106.697678,Food_Dining,restaurant,Local,347369,3.91,82,0.513,06:00,22:00,morning|afternoon|evening,1,
421,POI_6353660885,10.772334,106.696324,Shopping,shop:supermarket,Local,92891,4.12,68,0.599,06:00,22:00,morning|afternoon|evening,1,
422,Phúc Long Coffee,10.771387,106.695565,Food_Dining,cafe,Chill,110758,3.56,67,0.756,07:00,23:00,afternoon|evening,1,
423,Sheap Backpack (straight through the east gate turn first left),10.772626,106.698401,Shopping,shop:clothes,Local,190945,3.93,50,0.683,06:00,22:00,morning|afternoon|evening,1,
424,Satra Foods,10.77151,106.692929,Shopping,shop:supermarket,Local,75076,4.03,75,0.637,06:00,22:00,morning|afternoon|evening,1,
425,helmets and gloves,10.771107,106.694173,Shopping,shop:clothes,Local,129296,3.93,76,0.682,06:00,22:00,morning|afternoon|evening,1,
426,LAC Brewing Company,10.773151,106.695856,Food_Dining,bar,Party,117295,3.91,27,0.564,18:00,02:00,night,1,
427,Quán Cơm Tâm Mộc,10.774539,106.697883,Food_Dining,restaurant,Local,228879,3.93,45,0.598,06:00,22:00,morning|afternoon|evening,1,
428,Bún Bò Huế Đông Ba,10.774394,106.695308,Food_Dining,restaurant,Local,282654,3.95,81,0.628,06:00,22:00,morning|afternoon|evening,1,
429,Quán Bar LAC Brewery,10.773248,106.695917,Food_Dining,bar,Party,94703,4.02,39,0.504,18:00,02:00,night,1,
430,Cửa Hàng Thời Trang An Phước,10.771101,106.693125,Shopping,shop:clothes,Local,105330,3.78,46,0.575,06:00,22:00,morning|afternoon|evening,1,
431,Cửa Hàng Thời Trang An Phước,10.77399,106.697359,Shopping,shop:clothes,Local,167111,4.21,39,0.681,06:00,22:00,morning|afternoon|evening,1,
432,Cửa Hàng Trang Sức Hoàng Thu,10.772876,106.697144,Shopping,shop:jewelry,Local,34994,4.6,54,0.635,06:00,22:00,morning|afternoon|evening,1,
433,Cửa Hàng Trang Sức Bến Thành,10.773186,106.697549,Shopping,shop:jewelry,Local,119452,4.65,50,0.774,06:00,22:00,morning|afternoon|evening,1,
434,Bánh Mì Ngọc Sáng,10.772898,106.695724,Shopping,shop:bakery,Local,70866,3.85,56,0.709,06:00,22:00,morning|afternoon|evening,1,
435,Quán Ăn Ruông,10.774956,106.697912,Food_Dining,restaurant:vietnamese,Local,271674,3.86,75,0.541,06:00,22:00,morning|afternoon|evening,1,
436,Alluvia chocolate saigon,10.772605,106.699142,Shopping,shop:chocolate,Local,146623,4.61,70,0.536,06:00,22:00,morning|afternoon|evening,1,
437,Cà Phê Flat White,10.771624,106.693569,Food_Dining,cafe,Chill,47267,4.63,49,0.513,07:00,23:00,afternoon|evening,1,
438,T-Plus Coffee,10.774334,106.699007,Food_Dining,cafe,Chill,97363,3.53,22,0.58,07:00,23:00,afternoon|evening,1,
439,"Asean Travel, Mr Pham Dinh Tri or Mr Ly",10.772241,106.694982,Shopping,shop:travel_agency,Local,35019,3.87,53,0.662,06:00,22:00,morning|afternoon|evening,1,
440,"Manmaru Japanese Restaurant, good food reasonable price",10.772868,106.695421,Food_Dining,restaurant,Local,159151,4.72,67,0.629,06:00,22:00,morning|afternoon|evening,1,
441,Nhà Hàng Soul Bến Thành,10.773197,106.697586,Food_Dining,restaurant,Local,226953,4.72,56,0.739,06:00,22:00,morning|afternoon|evening,1,
442,Quán Phở 1954,10.771873,106.696106,Food_Dining,restaurant:vietnamese,Local,230605,4.73,119,0.653,06:00,22:00,morning|afternoon|evening,1,
443,Cheers,10.772688,106.697237,Shopping,shop:convenience,Local,154618,4.54,35,0.532,06:00,22:00,morning|afternoon|evening,1,
444,Trung Nguyen Legend,10.772499,106.697331,Food_Dining,cafe,Chill,101185,3.63,55,0.696,07:00,23:00,afternoon|evening,1,
445,Cửa Hàng Vải Kholi & Esita,10.772001,106.697332,Shopping,shop:fabric,Local,52114,3.86,45,0.547,06:00,22:00,morning|afternoon|evening,1,
446,Cửa Hàng Vải Abdul Aziz & Saedah,10.771989,106.697303,Shopping,shop:fabric,Local,138029,4.69,70,0.59,06:00,22:00,morning|afternoon|evening,1,
447,Cửa Hàng Vải Abd Roszack,10.771886,106.697154,Shopping,shop:fabric,Local,65082,3.86,56,0.506,06:00,22:00,morning|afternoon|evening,1,
448,Cửa hàng Mỹ Phẩm & Spa L'Opéra,10.771872,106.697125,Shopping,shop:beauty,Local,100103,4.2,70,0.636,06:00,22:00,morning|afternoon|evening,1,
449,Ốc Vân,10.771856,106.697112,Food_Dining,restaurant,Local,381858,3.61,73,0.775,06:00,22:00,morning|afternoon|evening,1,
450,Kim Spa,10.771839,106.697092,Shopping,shop:beauty,Local,192992,4.52,80,0.622,06:00,22:00,morning|afternoon|evening,1,
451,Nhà Hàng Haji Idris,10.771778,106.696974,Food_Dining,restaurant,Local,352404,3.7,55,0.648,06:00,22:00,morning|afternoon|evening,1,
452,Nhà Hàng Haji Osman,10.771741,106.696907,Food_Dining,restaurant,Local,389867,3.58,116,0.583,06:00,22:00,morning|afternoon|evening,1,
453,Cửa Hàng Vải Luyên,10.771722,106.69688,Shopping,shop:fabric,Local,67655,4.2,34,0.795,06:00,22:00,morning|afternoon|evening,1,
454,POI_7502711480,10.771641,106.696757,Shopping,shop:clothes,Local,110881,4.24,27,0.599,06:00,22:00,morning|afternoon|evening,1,
455,Nhà Hàng Musakariem,10.771617,106.696724,Food_Dining,restaurant,Local,327019,4.19,106,0.655,06:00,22:00,morning|afternoon|evening,1,
456,Cửa Hàng Vải Aysah,10.7716,106.696693,Shopping,shop:fabric,Local,168428,4.21,42,0.654,06:00,22:00,morning|afternoon|evening,1,
457,Công Ty Du Lịch Bismillah Tours,10.77159,106.696659,Shopping,shop:travel_agency,Local,130519,4.72,79,0.565,06:00,22:00,morning|afternoon|evening,1,
458,Cà Phê The V,10.772965,106.697117,Food_Dining,cafe,Chill,99699,4.07,52,0.549,07:00,23:00,afternoon|evening,1,
459,Nhà Hàng Truly Việt,10.771859,106.696307,Food_Dining,restaurant:vietnamese,Local,216400,3.78,68,0.51,06:00,22:00,morning|afternoon|evening,1,
460,Katinat,10.773565,106.698349,Food_Dining,cafe,Chill,86089,3.87,35,0.692,07:00,23:00,afternoon|evening,1,
461,Tân Lập Quán,10.771819,106.695642,Food_Dining,restaurant,Local,242047,4.03,97,0.689,06:00,22:00,morning|afternoon|evening,1,
462,Katinat,10.771032,106.693516,Food_Dining,cafe,Chill,69586,4.63,89,0.762,07:00,23:00,afternoon|evening,1,
463,Delicious Bahn Mi,10.771396,106.692776,Food_Dining,restaurant,Local,329527,4.52,84,0.616,06:00,22:00,morning|afternoon|evening,1,
464,Highlands Coffee,10.774745,106.698242,Food_Dining,cafe,Chill,86488,3.51,45,0.564,07:00,23:00,afternoon|evening,1,
465,POI_10041056007,10.771051,106.693021,Food_Dining,cafe,Chill,69523,3.64,86,0.77,07:00,23:00,afternoon|evening,1,
466,Phở Việt Nam,10.771252,106.696209,Food_Dining,restaurant:vietnamese,Local,391420,4.33,101,0.547,06:00,22:00,morning|afternoon|evening,1,
467,Bảo Châu Laundry and Dry Cleaning,10.774777,106.698163,Shopping,shop:laundry,Local,167529,4.24,78,0.756,06:00,22:00,morning|afternoon|evening,1,
468,Linh,10.771099,106.696381,Food_Dining,cafe,Chill,111753,3.92,40,0.701,07:00,23:00,afternoon|evening,1,
469,Linh,10.771293,106.696433,Food_Dining,cafe,Chill,93385,3.92,67,0.559,07:00,23:00,afternoon|evening,1,
470,Miniso,10.771875,106.697734,Shopping,shop:variety_store,Local,42940,4.28,29,0.602,06:00,22:00,morning|afternoon|evening,1,
471,18 BEER CLUB,10.773633,106.697483,Food_Dining,restaurant:vietnamese;coffee_shop,Chill,266174,4.75,103,0.616,07:00,23:00,afternoon|evening,1,
472,Curry Houses CoCo Ichibanya,10.771959,106.695915,Food_Dining,restaurant:curry,Local,261684,4.49,81,0.608,06:00,22:00,morning|afternoon|evening,1,
473,POI_11055959805,10.772706,106.698425,Food_Dining,restaurant,Local,216032,4.67,87,0.564,06:00,22:00,morning|afternoon|evening,1,
474,Café 30/4,10.776583,106.696011,Food_Dining,cafe,Chill,78586,4.38,66,0.534,07:00,23:00,afternoon|evening,1,
475,Café 30/4,10.77668,106.697199,Food_Dining,cafe,Chill,42763,3.57,86,0.772,07:00,23:00,afternoon|evening,1,
476,Cafés Le,10.774285,106.698687,Food_Dining,cafe,Chill,58177,3.76,43,0.506,07:00,23:00,afternoon|evening,1,
477,Pasteur Street Bewing Co,10.774052,106.697119,Food_Dining,bar,Party,116418,3.75,41,0.782,18:00,02:00,night,1,
478,Bismillah tours travel,10.771622,106.696561,Shopping,shop:travel_agency,Local,167112,4.33,77,0.503,06:00,22:00,morning|afternoon|evening,1,
479,Vinafresh,10.773411,106.697932,Food_Dining,restaurant,Local,245481,4.15,100,0.595,06:00,22:00,morning|afternoon|evening,1,
480,POI_11433399669,10.772741,106.696892,Shopping,shop:convenience,Local,74408,4.02,43,0.592,06:00,22:00,morning|afternoon|evening,1,
481,A Beo,10.771251,106.696188,Food_Dining,cafe,Chill,61912,3.7,35,0.529,07:00,23:00,afternoon|evening,1,
482,Bún riêu ganh,10.773906,106.698934,Food_Dining,cafe,Chill,101544,4.35,73,0.507,07:00,23:00,afternoon|evening,1,
483,Mai Anh Beauty Salon,10.772428,106.695875,Shopping,shop:massage,Local,60669,4.05,61,0.755,06:00,22:00,morning|afternoon|evening,1,
484,宇奈とと,10.772535,106.695783,Food_Dining,restaurant:japanese,Local,618907,4.03,82,0.739,06:00,22:00,morning|afternoon|evening,1,
485,丸亀製麺,10.772773,106.695647,Food_Dining,restaurant:japanese;udon,Local,765742,3.63,100,0.679,06:00,22:00,morning|afternoon|evening,1,
486,KAKA SPA,10.773242,106.699056,Shopping,shop:massage,Local,197623,3.95,51,0.71,06:00,22:00,morning|afternoon|evening,1,
487,YUJU Spa,10.771529,106.697157,Shopping,shop:massage,Local,149320,3.76,53,0.705,06:00,22:00,morning|afternoon|evening,1,
488,137 Luxury Massage,10.773661,106.697257,Shopping,shop:massage,Local,156916,4.18,20,0.711,06:00,22:00,morning|afternoon|evening,1,
489,Massage Golden,10.773523,106.69631,Shopping,shop:massage,Local,88861,4.31,49,0.757,06:00,22:00,morning|afternoon|evening,1,
490,CiCi International Spa,10.773313,106.695889,Shopping,shop:massage,Local,111598,4.05,24,0.7,06:00,22:00,morning|afternoon|evening,1,
491,La Spa Sai Gon,10.773043,106.695507,Shopping,shop:massage,Local,95512,4.24,69,0.548,06:00,22:00,morning|afternoon|evening,1,
492,Cyclo Spa,10.772706,106.695654,Shopping,shop:massage,Local,68024,3.6,72,0.609,06:00,22:00,morning|afternoon|evening,1,
493,すし亭,10.772859,106.695244,Food_Dining,restaurant,Local,360546,4.66,64,0.706,06:00,22:00,morning|afternoon|evening,1,
494,Bar and spa Joy Green,10.772049,106.694161,Shopping,shop:massage,Local,131356,4.26,42,0.591,06:00,22:00,morning|afternoon|evening,1,
495,Charm Bakery,10.771516,106.692734,Shopping,shop:bakery,Local,195871,3.98,45,0.759,06:00,22:00,morning|afternoon|evening,1,
496,Bếp Me In,10.773905,106.698187,Food_Dining,restaurant,Local,298209,3.92,51,0.629,06:00,22:00,morning|afternoon|evening,1,
497,Banh Mi Me In,10.773884,106.69813,Shopping,shop:bakery,Local,139106,3.68,55,0.639,06:00,22:00,morning|afternoon|evening,1,
498,The Wagon Wheel,10.77301,106.696804,Food_Dining,restaurant:american,Local,370329,4.07,59,0.67,06:00,22:00,morning|afternoon|evening,1,
499,POI_12001953189,10.775451,106.69674,Food_Dining,fast_food,Local,84004,3.91,57,0.503,06:00,22:00,morning|afternoon|evening,1,
500,Sol Kitchen & Bar,10.774062,106.697086,Food_Dining,restaurant,Local,321274,4.72,63,0.703,06:00,22:00,morning|afternoon|evening,1,
501,Tan Lap,10.771864,106.69551,Food_Dining,cafe,Chill,119985,4.4,26,0.562,07:00,23:00,afternoon|evening,1,
502,7-Eleven,10.772431,106.697217,Shopping,shop:convenience,Local,58084,4.5,70,0.692,06:00,22:00,morning|afternoon|evening,1,
503,7-Eleven,10.771932,106.694478,Shopping,shop:convenience,Local,101738,4.37,79,0.779,06:00,22:00,morning|afternoon|evening,1,
504,Tartine,10.772662,106.695645,Food_Dining,restaurant,Local,256349,3.73,63,0.52,06:00,22:00,morning|afternoon|evening,1,
505,OKKIO Cafe,10.772524,106.698948,Food_Dining,cafe,Chill,65987,4.16,84,0.6,07:00,23:00,afternoon|evening,1,
506,BrewBliss,10.773935,106.699104,Shopping,shop:coffee,Chill,100243,3.81,27,0.562,07:00,23:00,afternoon|evening,1,
507,Summer Experiment,10.774729,106.698085,Food_Dining,bar,Party,195687,4.53,77,0.76,18:00,02:00,night,1,
508,Eggyolk Coffee,10.772599,106.696609,Food_Dining,cafe,Chill,71484,4.52,76,0.764,07:00,23:00,afternoon|evening,1,
509,Soo Kafe Bến Thành,10.772543,106.697155,Food_Dining,cafe,Chill,80456,4.39,39,0.513,07:00,23:00,afternoon|evening,1,
510,Pho Viet Nam,10.771256,106.69608,Food_Dining,restaurant:vietnamese,Local,310674,4.05,100,0.623,06:00,22:00,morning|afternoon|evening,1,
511,Ren Coffee and Tea,10.772352,106.694261,Food_Dining,cafe,Chill,114943,4.55,39,0.674,07:00,23:00,afternoon|evening,1,
512,Music World Piano,10.774132,106.694804,Shopping,shop:music,Local,81007,4.74,79,0.794,06:00,22:00,morning|afternoon|evening,1,
513,Ресторан вьетнамской кухни,10.772443,106.69666,Food_Dining,restaurant:vietnamese,Local,239344,4.16,46,0.678,06:00,22:00,morning|afternoon|evening,1,
514,Quan Bui,10.772583,106.696539,Food_Dining,restaurant:vietnamese,Local,160096,3.8,90,0.745,06:00,22:00,morning|afternoon|evening,1,
515,Tanishq Indian Vegetarian,10.771904,106.693981,Food_Dining,restaurant:indian,Local,161246,3.83,89,0.592,06:00,22:00,morning|afternoon|evening,1,
516,Bánh Cuốn Nóng Hào Hoa,10.77306,106.696325,Food_Dining,restaurant:vietnamese,Local,163014,4.36,49,0.507,06:00,22:00,morning|afternoon|evening,1,
517,Snlinen,10.773345,106.696092,Shopping,shop:clothes,Local,142961,3.83,69,0.545,06:00,22:00,morning|afternoon|evening,1,
518,Roots Plant-based Cafe,10.774012,106.69739,Food_Dining,restaurant:western,Local,374196,3.82,117,0.697,06:00,22:00,morning|afternoon|evening,1,
519,Tonkin Speciality Coffee,10.774488,106.697808,Food_Dining,cafe,Chill,89495,4.39,83,0.797,07:00,23:00,afternoon|evening,1,
520,7-Eleven,10.773051,106.69504,Shopping,shop:convenience,Local,160699,4.36,24,0.547,06:00,22:00,morning|afternoon|evening,1,
521,Soha Nhà Chay,10.772191,106.69627,Food_Dining,restaurant:vietnamese,Local,349189,3.52,93,0.796,06:00,22:00,morning|afternoon|evening,1,
522,iVegan Supershop,10.771666,106.695173,Food_Dining,restaurant:international,Local,258501,4.04,86,0.564,06:00,22:00,morning|afternoon|evening,1,
523,Nhà Hàng Au Tresor,10.772698,106.70483,Food_Dining,restaurant,Local,344832,3.59,91,0.721,06:00,22:00,morning|afternoon|evening,1,
524,Lotteria,10.777265,106.702254,Food_Dining,fast_food,Local,68255,3.96,42,0.678,06:00,22:00,morning|afternoon|evening,1,
525,Nhà Hàng Wrap&Roll,10.773288,106.704025,Food_Dining,restaurant,Local,383196,4.15,115,0.587,06:00,22:00,morning|afternoon|evening,1,
526,Cà Phê Hog's Breath,10.77185,106.704838,Food_Dining,cafe,Chill,78717,4.58,68,0.588,07:00,23:00,afternoon|evening,1,
527,Cà Phê Terrace,10.773767,106.701108,Food_Dining,cafe,Chill,52633,4.38,25,0.529,07:00,23:00,afternoon|evening,1,
528,Quán Bar Voodoo,10.772698,106.703644,Food_Dining,bar,Party,174052,3.66,78,0.589,18:00,02:00,night,1,
529,Quán Bar No.5,10.771298,106.7024,Food_Dining,bar,Party,43538,3.79,87,0.791,18:00,02:00,night,1,
530,Cà Phê Ciao,10.7751,106.702969,Food_Dining,cafe,Chill,31691,4.13,75,0.743,07:00,23:00,afternoon|evening,1,
531,Nhà Hàng Ấn Độ Curry Rice,10.776283,106.704225,Food_Dining,restaurant:indian,Local,318585,4.73,59,0.632,06:00,22:00,morning|afternoon|evening,1,
532,Nhà Hàng Halal Sai Gon,10.77603,106.704729,Food_Dining,restaurant:asian,Local,256427,3.94,60,0.644,06:00,22:00,morning|afternoon|evening,1,
533,Nhà Hàng Cung Đình Rex,10.775497,106.700706,Food_Dining,restaurant:vietnamese,Local,347623,3.88,74,0.73,06:00,22:00,morning|afternoon|evening,1,
534,Nhà Hàng Alibaba,10.774395,106.7041,Food_Dining,restaurant:international;grill;coffee_shop;persian;asian;steak_house;beef_bowl;russian;donut;pancake;fish_and_chips;chicken;vietnamese;oriental;breakfast;savory_pancakes;tea;seafood;friture;chinese;kebab;barbecue,Luxury,611714,4.46,107,0.544,11:00,22:00,evening,1,
535,Highlands Coffee,10.776968,106.70344,Food_Dining,cafe,Chill,104306,4.45,47,0.637,07:00,23:00,afternoon|evening,1,
536,POI_1770597640,10.773762,106.704673,Shopping,shop:supermarket,Local,73059,4.43,83,0.553,06:00,22:00,morning|afternoon|evening,1,
537,Mimi Ultra Lounge,10.771897,106.70057,Food_Dining,bar,Party,174411,3.82,22,0.78,18:00,02:00,night,1,
538,Quán Bar Saigon Saigon,10.776083,106.703429,Food_Dining,bar,Party,72595,3.62,45,0.553,18:00,02:00,night,1,
539,Cà Phê Calibre,10.774376,106.703736,Food_Dining,cafe,Chill,108792,4.49,22,0.593,07:00,23:00,afternoon|evening,1,
540,Quán Bar Trung Tâm,10.776782,106.704044,Food_Dining,bar,Party,85007,4.49,59,0.798,18:00,02:00,night,1,
541,Adidas,10.773797,106.700061,Shopping,shop:sports,Local,77401,3.78,89,0.67,06:00,22:00,morning|afternoon|evening,1,
542,Nhà Hàng Lion Beer,10.776619,106.703907,Food_Dining,restaurant:international,Local,323796,4.66,110,0.679,06:00,22:00,morning|afternoon|evening,1,
543,Cửa Hàng Bánh Mì Givral,10.77636,106.702458,Shopping,shop:bakery,Local,143763,4.74,61,0.669,06:00,22:00,morning|afternoon|evening,1,
544,Nhà Sách Fahasa,10.774063,106.704184,Shopping,shop:books,Local,142431,4.71,66,0.515,06:00,22:00,morning|afternoon|evening,1,
545,Cà Phê Central Nguyễn Huệ,10.773869,106.703414,Food_Dining,cafe,Chill,70351,3.87,22,0.503,07:00,23:00,afternoon|evening,1,
546,Highlands Coffee,10.773673,106.700772,Food_Dining,cafe,Chill,60157,4.0,58,0.736,07:00,23:00,afternoon|evening,1,
547,Cà Phê Soho,10.772503,106.701957,Food_Dining,cafe,Chill,78004,3.66,70,0.625,07:00,23:00,afternoon|evening,1,
548,Nhà Hàng Ngon,10.777346,106.699633,Food_Dining,restaurant:vietnamese,Local,199823,3.68,113,0.663,06:00,22:00,morning|afternoon|evening,1,
549,Nhà Hàng Rơm BBQ,10.773679,106.699262,Food_Dining,restaurant:american,Local,185370,4.73,114,0.741,06:00,22:00,morning|afternoon|evening,1,
550,Nhà Hàng Nướng Barbecue Garden,10.774818,106.699249,Food_Dining,restaurant,Local,334802,4.76,115,0.738,06:00,22:00,morning|afternoon|evening,1,
551,Nhà Hàng Hoằng Long,10.776825,106.703813,Food_Dining,restaurant,Local,245689,4.71,80,0.662,06:00,22:00,morning|afternoon|evening,1,
552,Starbucks,10.776522,106.704925,Food_Dining,cafe,Chill,88481,4.09,32,0.566,07:00,23:00,afternoon|evening,1,
553,Siêu Thị Online Annam Gourmet,10.776778,106.705096,Shopping,shop:supermarket,Local,69987,4.35,75,0.657,06:00,22:00,morning|afternoon|evening,1,
554,Quán Bar Hien & Bob's Place,10.776411,106.705104,Food_Dining,bar,Party,152937,3.97,57,0.668,18:00,02:00,night,1,
555,Nhà Hàng Ciao Bella,10.77626,106.704967,Food_Dining,restaurant:italian_pizza,Local,158885,3.91,113,0.673,06:00,22:00,morning|afternoon|evening,1,
556,Nhà Hàng Zanzbar,10.775975,106.704672,Food_Dining,restaurant,Local,150314,4.49,62,0.735,06:00,22:00,morning|afternoon|evening,1,
557,Cà Phê La Dolce Vita,10.777028,106.702241,Food_Dining,cafe,Chill,101391,4.0,62,0.784,07:00,23:00,afternoon|evening,1,
558,Nhà Hàng Le Bourgeois,10.776858,106.702406,Food_Dining,restaurant,Local,293842,3.75,97,0.691,06:00,22:00,morning|afternoon|evening,1,
559,Cà Phê Princess And The Pea,10.774959,106.700506,Food_Dining,cafe,Chill,81853,3.54,31,0.555,07:00,23:00,afternoon|evening,1,
560,Cửa Hàng Thời Trang Huy Hoàng,10.77505,106.700678,Shopping,shop:clothes,Local,158950,4.27,71,0.545,06:00,22:00,morning|afternoon|evening,1,
561,Nhà Hàng Lemongrass,10.775405,106.703334,Food_Dining,restaurant:vietnamese,Local,244132,4.12,101,0.566,06:00,22:00,morning|afternoon|evening,1,
562,Starbucks,10.775646,106.700564,Food_Dining,cafe,Chill,57105,3.54,42,0.636,07:00,23:00,afternoon|evening,1,
563,Trung Nguyên Coffee,10.77535,106.704092,Food_Dining,cafe,Chill,75805,4.75,58,0.556,07:00,23:00,afternoon|evening,1,
